date,district,source,value
2021-07-01 18:56:24,Lower Owens River Project,LORP at Reinhackle Springs,65.0
2021-07-01 18:56:24,Lower Owens River Project,LORP Above Pumpstation,51.0
2021-07-01 18:56:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2021-07-01 18:56:24,Southern Owens Valley,Tinemaha Reservoir Outflow,176.4
2021-07-01 18:56:24,Southern Owens Valley,Indep. Ck. At Junction Flow,5.0
2021-07-01 18:56:24,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 18:56:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 18:56:24,Southern Owens Valley,LAA at Alabama Water Temp,102.2
2021-07-01 18:56:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 18:56:24,Southern Owens Valley,LAA at Cottonwood Flow,136.0
2021-07-01 18:56:24,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-01 18:56:24,Southern Owens Valley,LAA at Cotton. Water Temp,77.0
2021-07-01 18:56:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 18:56:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 18:56:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-01 18:56:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 18:56:24,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 18:56:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 18:56:24,Southern Owens Valley,Cartago Spillgate Outflow,3.6
2021-07-01 19:11:23,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.0
2021-07-01 19:11:23,Northern Owens Valley,Pleasant Valley Outflow,248.8
2021-07-01 19:11:23,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-01 19:11:23,Northern Owens Valley,Big Pine Ck. USGS Flow,19.0
2021-07-01 19:11:23,Northern Owens Valley,O.R. Below Big Pine,231.1
2021-07-01 19:11:23,Northern Owens Valley,Fish Springs At RR Flow,15.1
2021-07-01 19:11:23,Northern Owens Valley,Tinemaha Reservoir Outflow,176.4
2021-07-01 19:11:23,Northern Owens Valley,Bishop Creek Through Plant 6,102.5
2021-07-01 19:11:23,Northern Owens Valley,Bishop Creek Around Plant 6,3.4
2021-07-01 19:11:23,Long Valley,East Portal Flow,11.0
2021-07-01 19:11:23,Long Valley,OR Below EP Flow,58.0
2021-07-01 19:11:23,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-01 19:11:23,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-01 19:11:23,Long Valley,Long Valley Current Outflow,421.3
2021-07-01 19:11:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 19:11:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 19:11:23,Long Valley,Release at Middle Gorge,0.0
2021-07-01 19:11:23,Mono Basin,Lee Vining Intake Above Flow,27.0
2021-07-01 19:11:23,Mono Basin,Lee Vining Intake Below Flow,29.9
2021-07-01 19:11:23,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 19:11:23,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2021-07-01 19:11:23,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 19:11:23,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-01 19:11:23,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 19:11:23,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 19:11:23,Mono Basin,Mono Gate 1 Return Ditch Flow,72.4
2021-07-01 19:11:23,Mono Basin,Grant Lk. Outflow,78.6
2021-07-01 19:11:23,Mono Basin,Rush Ck. at Damsite Flow,16.1
2021-07-01 19:11:23,Mono Basin,Flow to West Portal,0.0
2021-07-01 19:11:23,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:11:23,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:11:23,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 19:11:23,Southern District,LAA #2 Flow at Fairmont Res.,21.2
2021-07-01 19:11:23,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 19:11:23,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 19:11:23,Southern District,LAA #1 at Soledad Flow,13.2
2021-07-01 19:11:23,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 19:11:23,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-01 19:11:23,Lower Owens River Project,LORP at Mazourka Canyon Road,80.0
2021-07-01 19:11:23,Lower Owens River Project,LORP at Reinhackle Springs,65.0
2021-07-01 19:11:23,Lower Owens River Project,LORP Above Pumpstation,37.0
2021-07-01 19:11:23,Lower Owens River Project,LORP At Pump Station Discharge Flow,34.0
2021-07-01 19:11:23,Southern Owens Valley,Tinemaha Reservoir Outflow,176.4
2021-07-01 19:11:23,Southern Owens Valley,Indep. Ck. At Junction Flow,5.2
2021-07-01 19:11:23,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 19:11:23,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 19:11:23,Southern Owens Valley,LAA at Cottonwood Flow,136.0
2021-07-01 19:11:23,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:11:23,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:11:23,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 19:11:23,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 19:11:23,Southern Owens Valley,Cartago Spillgate Outflow,3.6
2021-07-01 19:11:24,Northern Owens Valley,Pleasant Valley Elevation,4384.7
2021-07-01 19:11:24,Long Valley,Long Valley Elevation,6766.8
2021-07-01 19:11:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 19:11:24,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-01 19:11:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:11:24,Southern District,Fairmont Reservoir Elevation,3027.8
2021-07-01 19:11:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 19:11:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 19:11:24,Southern Owens Valley,LAA at Alabama Water Temp,92.3
2021-07-01 19:11:24,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-01 19:11:24,Southern Owens Valley,LAA at Cotton. Water Temp,76.8
2021-07-01 19:11:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 19:11:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:26:23,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.0
2021-07-01 19:26:23,Northern Owens Valley,Pleasant Valley Outflow,248.8
2021-07-01 19:26:23,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-01 19:26:23,Northern Owens Valley,Big Pine Ck. USGS Flow,19.0
2021-07-01 19:26:23,Northern Owens Valley,O.R. Below Big Pine,230.8
2021-07-01 19:26:23,Northern Owens Valley,Fish Springs At RR Flow,15.1
2021-07-01 19:26:23,Northern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 19:26:23,Northern Owens Valley,Bishop Creek Through Plant 6,102.5
2021-07-01 19:26:23,Northern Owens Valley,Bishop Creek Around Plant 6,3.4
2021-07-01 19:26:23,Long Valley,East Portal Flow,12.0
2021-07-01 19:26:23,Long Valley,OR Below EP Flow,58.0
2021-07-01 19:26:23,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-01 19:26:23,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-01 19:26:23,Long Valley,Long Valley Current Outflow,421.3
2021-07-01 19:26:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 19:26:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 19:26:23,Long Valley,Release at Middle Gorge,0.0
2021-07-01 19:26:23,Mono Basin,Lee Vining Intake Above Flow,27.0
2021-07-01 19:26:23,Mono Basin,Lee Vining Intake Below Flow,29.9
2021-07-01 19:26:23,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 19:26:23,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2021-07-01 19:26:23,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 19:26:23,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-01 19:26:23,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 19:26:23,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 19:26:23,Mono Basin,Mono Gate 1 Return Ditch Flow,72.4
2021-07-01 19:26:23,Mono Basin,Grant Lk. Outflow,78.6
2021-07-01 19:26:23,Mono Basin,Rush Ck. at Damsite Flow,16.1
2021-07-01 19:26:23,Mono Basin,Flow to West Portal,0.0
2021-07-01 19:26:23,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:26:23,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:26:23,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 19:26:23,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-01 19:26:23,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 19:26:23,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 19:26:23,Southern District,LAA #1 at Soledad Flow,13.2
2021-07-01 19:26:23,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 19:26:23,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-01 19:26:23,Lower Owens River Project,LORP at Mazourka Canyon Road,80.0
2021-07-01 19:26:23,Lower Owens River Project,LORP at Reinhackle Springs,65.0
2021-07-01 19:26:23,Lower Owens River Project,LORP Above Pumpstation,37.0
2021-07-01 19:26:23,Lower Owens River Project,LORP At Pump Station Discharge Flow,34.0
2021-07-01 19:26:23,Southern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 19:26:23,Southern Owens Valley,Indep. Ck. At Junction Flow,5.2
2021-07-01 19:26:23,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 19:26:23,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 19:26:23,Southern Owens Valley,LAA at Cottonwood Flow,136.0
2021-07-01 19:26:23,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:26:23,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:26:23,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 19:26:23,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 19:26:23,Southern Owens Valley,Cartago Spillgate Outflow,6.2
2021-07-01 19:26:24,Southern Owens Valley,Tinemaha Elevation,3861.7
2021-07-01 19:26:24,Northern Owens Valley,Tinemaha Elevation,3861.7
2021-07-01 19:26:24,Northern Owens Valley,Pleasant Valley Elevation,4384.7
2021-07-01 19:26:24,Long Valley,Long Valley Elevation,6766.8
2021-07-01 19:26:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 19:26:24,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-01 19:26:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:26:24,Southern District,Fairmont Reservoir Elevation,3027.8
2021-07-01 19:26:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 19:26:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 19:26:24,Southern Owens Valley,LAA at Alabama Water Temp,91.6
2021-07-01 19:26:24,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-01 19:26:24,Southern Owens Valley,LAA at Cotton. Water Temp,76.5
2021-07-01 19:26:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 19:26:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:41:23,Long Valley,East Portal Flow,12.0
2021-07-01 19:41:23,Long Valley,OR Below EP Flow,57.0
2021-07-01 19:41:23,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-01 19:41:23,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-01 19:41:23,Long Valley,Long Valley Current Outflow,421.3
2021-07-01 19:41:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 19:41:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 19:41:23,Long Valley,Release at Middle Gorge,0.0
2021-07-01 19:41:23,Mono Basin,Lee Vining Intake Above Flow,27.0
2021-07-01 19:41:23,Mono Basin,Lee Vining Intake Below Flow,29.9
2021-07-01 19:41:23,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 19:41:23,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2021-07-01 19:41:23,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 19:41:23,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-01 19:41:23,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 19:41:23,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 19:41:23,Mono Basin,Mono Gate 1 Return Ditch Flow,71.7
2021-07-01 19:41:23,Mono Basin,Grant Lk. Outflow,76.3
2021-07-01 19:41:23,Mono Basin,Rush Ck. at Damsite Flow,16.1
2021-07-01 19:41:23,Mono Basin,Flow to West Portal,0.0
2021-07-01 19:41:23,Southern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 19:41:23,Southern Owens Valley,Indep. Ck. At Junction Flow,5.3
2021-07-01 19:41:23,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 19:41:23,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 19:41:23,Southern Owens Valley,LAA at Cottonwood Flow,136.0
2021-07-01 19:41:23,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:41:23,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:41:23,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 19:41:23,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 19:41:23,Southern Owens Valley,Cartago Spillgate Outflow,6.2
2021-07-01 19:41:23,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.0
2021-07-01 19:41:23,Northern Owens Valley,Pleasant Valley Outflow,249.1
2021-07-01 19:41:23,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-01 19:41:23,Northern Owens Valley,Big Pine Ck. USGS Flow,19.0
2021-07-01 19:41:23,Northern Owens Valley,O.R. Below Big Pine,231.3
2021-07-01 19:41:23,Northern Owens Valley,Fish Springs At RR Flow,15.1
2021-07-01 19:41:23,Northern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 19:41:23,Northern Owens Valley,Bishop Creek Through Plant 6,102.5
2021-07-01 19:41:23,Northern Owens Valley,Bishop Creek Around Plant 6,3.4
2021-07-01 19:41:23,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-01 19:41:23,Lower Owens River Project,LORP at Mazourka Canyon Road,80.0
2021-07-01 19:41:23,Lower Owens River Project,LORP at Reinhackle Springs,65.0
2021-07-01 19:41:23,Lower Owens River Project,LORP Above Pumpstation,37.0
2021-07-01 19:41:23,Lower Owens River Project,LORP At Pump Station Discharge Flow,34.0
2021-07-01 19:41:23,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:41:23,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:41:23,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 19:41:23,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-01 19:41:24,Long Valley,Long Valley Elevation,6766.8
2021-07-01 19:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 19:41:24,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-01 19:41:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 19:41:24,Southern Owens Valley,LAA at Alabama Water Temp,91.6
2021-07-01 19:41:24,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-01 19:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,76.5
2021-07-01 19:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 19:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:41:24,Northern Owens Valley,Pleasant Valley Elevation,4384.9
2021-07-01 19:41:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:41:24,Southern District,Fairmont Reservoir Elevation,3027.8
2021-07-01 19:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 19:41:24,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 19:41:24,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 19:41:24,Southern District,LAA #1 at Soledad Flow,6.4
2021-07-01 19:41:24,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 19:56:45,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.0
2021-07-01 19:56:45,Northern Owens Valley,Pleasant Valley Outflow,249.5
2021-07-01 19:56:45,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-01 19:56:45,Northern Owens Valley,Big Pine Ck. USGS Flow,19.0
2021-07-01 19:56:45,Northern Owens Valley,O.R. Below Big Pine,231.0
2021-07-01 19:56:45,Northern Owens Valley,Fish Springs At RR Flow,15.0
2021-07-01 19:56:45,Northern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 19:56:45,Northern Owens Valley,Bishop Creek Through Plant 6,102.5
2021-07-01 19:56:45,Northern Owens Valley,Bishop Creek Around Plant 6,3.4
2021-07-01 19:56:45,Long Valley,East Portal Flow,12.0
2021-07-01 19:56:45,Long Valley,OR Below EP Flow,57.0
2021-07-01 19:56:45,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-01 19:56:45,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-01 19:56:45,Long Valley,Long Valley Current Outflow,421.3
2021-07-01 19:56:45,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 19:56:45,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 19:56:45,Long Valley,Release at Middle Gorge,0.0
2021-07-01 19:56:45,Mono Basin,Lee Vining Intake Above Flow,70.4
2021-07-01 19:56:45,Mono Basin,Lee Vining Intake Below Flow,37.8
2021-07-01 19:56:45,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 19:56:45,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2021-07-01 19:56:45,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 19:56:45,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-01 19:56:45,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 19:56:45,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 19:56:45,Mono Basin,Mono Gate 1 Return Ditch Flow,71.7
2021-07-01 19:56:45,Mono Basin,Grant Lk. Outflow,76.3
2021-07-01 19:56:45,Mono Basin,Rush Ck. at Damsite Flow,16.1
2021-07-01 19:56:45,Mono Basin,Flow to West Portal,0.0
2021-07-01 19:56:45,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:56:45,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:56:45,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 19:56:45,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-01 19:56:45,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 19:56:45,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 19:56:45,Southern District,LAA #1 at Soledad Flow,6.4
2021-07-01 19:56:45,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 19:56:45,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-01 19:56:45,Lower Owens River Project,LORP at Mazourka Canyon Road,80.0
2021-07-01 19:56:45,Lower Owens River Project,LORP at Reinhackle Springs,61.0
2021-07-01 19:56:45,Lower Owens River Project,LORP Above Pumpstation,50.0
2021-07-01 19:56:45,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2021-07-01 19:56:45,Southern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 19:56:45,Southern Owens Valley,Indep. Ck. At Junction Flow,5.3
2021-07-01 19:56:45,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 19:56:45,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 19:56:45,Southern Owens Valley,LAA at Cottonwood Flow,136.0
2021-07-01 19:56:45,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-01 19:56:45,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 19:56:45,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 19:56:45,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 19:56:45,Southern Owens Valley,Cartago Spillgate Outflow,4.8
2021-07-01 19:56:46,Southern Owens Valley,Tinemaha Elevation,3861.7
2021-07-01 19:56:46,Northern Owens Valley,Tinemaha Elevation,3861.7
2021-07-01 19:56:46,Northern Owens Valley,Pleasant Valley Elevation,4384.9
2021-07-01 19:56:46,Long Valley,Long Valley Elevation,6766.8
2021-07-01 19:56:46,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 19:56:46,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-01 19:56:46,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 19:56:46,Southern District,Fairmont Reservoir Elevation,3027.8
2021-07-01 19:56:46,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 19:56:46,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 19:56:46,Southern Owens Valley,LAA at Alabama Water Temp,91.6
2021-07-01 19:56:46,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-01 19:56:46,Southern Owens Valley,LAA at Cotton. Water Temp,76.5
2021-07-01 19:56:46,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 19:56:46,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 20:13:14,Mono Basin,Lee Vining Intake Above Flow,70.4
2021-07-01 20:13:14,Mono Basin,Lee Vining Intake Below Flow,37.8
2021-07-01 20:13:14,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 20:13:14,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2021-07-01 20:13:14,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 20:13:14,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-01 20:13:14,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 20:13:14,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 20:13:14,Mono Basin,Mono Gate 1 Return Ditch Flow,71.7
2021-07-01 20:13:14,Mono Basin,Grant Lk. Outflow,76.3
2021-07-01 20:13:14,Mono Basin,Rush Ck. at Damsite Flow,16.1
2021-07-01 20:13:14,Mono Basin,Flow to West Portal,0.0
2021-07-01 20:13:14,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 20:13:14,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-01 20:13:14,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 20:13:14,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-01 20:13:14,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 20:13:14,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 20:13:14,Southern District,LAA #1 at Soledad Flow,6.4
2021-07-01 20:13:14,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 20:13:14,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-01 20:13:14,Lower Owens River Project,LORP at Mazourka Canyon Road,75.0
2021-07-01 20:13:14,Lower Owens River Project,LORP at Reinhackle Springs,61.0
2021-07-01 20:13:14,Lower Owens River Project,LORP Above Pumpstation,50.0
2021-07-01 20:13:14,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2021-07-01 20:13:14,Southern Owens Valley,Tinemaha Reservoir Outflow,176.6
2021-07-01 20:13:14,Southern Owens Valley,Indep. Ck. At Junction Flow,5.3
2021-07-01 20:13:14,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 20:13:14,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 20:13:14,Southern Owens Valley,LAA at Cottonwood Flow,136.0
2021-07-01 20:13:14,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-01 20:13:14,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 20:13:14,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 20:13:14,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 20:13:14,Southern Owens Valley,Cartago Spillgate Outflow,4.8
2021-07-01 20:13:20,Southern Owens Valley,LAA at Alabama Water Temp,88.6
2021-07-01 20:13:20,Southern Owens Valley,LAA at Cotton. Water Temp,76.2
2021-07-01 20:13:21,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 20:13:21,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-01 20:13:23,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 20:13:23,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-01 20:13:23,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 20:13:23,Southern District,Fairmont Reservoir Elevation,3027.8
2021-07-01 20:13:23,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 20:13:23,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 20:13:23,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-01 20:26:23,Mono Basin,Lee Vining Intake Above Flow,70.4
2021-07-01 20:26:23,Mono Basin,Lee Vining Intake Below Flow,37.8
2021-07-01 20:26:23,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 20:26:23,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2021-07-01 20:26:23,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 20:26:23,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-01 20:26:23,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 20:26:23,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 20:26:23,Mono Basin,Mono Gate 1 Return Ditch Flow,71.7
2021-07-01 20:26:23,Mono Basin,Grant Lk. Outflow,76.3
2021-07-01 20:26:23,Mono Basin,Rush Ck. at Damsite Flow,16.1
2021-07-01 20:26:23,Mono Basin,Flow to West Portal,0.0
2021-07-01 20:26:23,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 20:26:23,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-01 20:26:23,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 20:26:23,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-01 20:26:23,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 20:26:23,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 20:26:23,Southern District,LAA #1 at Soledad Flow,6.4
2021-07-01 20:26:23,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 20:26:23,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-01 20:26:23,Lower Owens River Project,LORP at Mazourka Canyon Road,75.0
